"loss","round_num","train_steps_per_hour","sparse_categorical_accuracy","validation/validation_time_in_seconds","validation/loss","validation/sparse_categorical_accuracy","train_step_time_in_seconds"
3.638298511505127,67,108.14429745622344,0.0844055563211441,178.6116828918457,3.624735116958618,0.1996050775051117,33.288856506347656
3.62276291847229,68,115.27241199177679,0.08395202457904816,176.5267231464386,3.6175954341888428,0.2047416865825653,31.230369329452515
3.6787004470825195,69,101.17531865664053,0.06683673709630966,178.12427020072937,3.6123533248901367,0.2076713591814041,35.58180046081543
3.5569844245910645,70,116.57950847028287,0.09770452976226807,182.94165205955505,3.6067912578582764,0.20738743245601654,30.880212545394897
3.6273350715637207,71,109.54054263515447,0.07907743006944656,171.35415935516357,3.602631092071533,0.21045906841754913,32.8645441532135
3.61308217048645,72,129.53078937153478,0.09823399782180786,182.8530831336975,3.5993475914001465,0.21735090017318726,27.792619943618774
3.5774013996124268,73,121.61792012909778,0.10161542147397995,178.2543170452118,3.5950510501861572,0.21763484179973602,29.600900888442993
3.625903367996216,74,98.7508159395877,0.08925943821668625,181.3929557800293,3.5898592472076416,0.21959654986858368,36.455394983291626
3.548999309539795,75,109.76359836605234,0.09937179088592529,168.53833150863647,3.5847630500793457,0.2249525636434555,32.79775857925415
3.578014373779297,76,116.45618832426072,0.09105516970157623,183.6243133544922,3.580002546310425,0.23105713725090027,30.912912845611572
3.5534610748291016,77,108.57131422361968,0.09080962836742401,177.36508321762085,3.575627088546753,0.23930411040782928,33.15792965888977
3.546539068222046,78,104.88829585113722,0.09995076060295105,184.19804525375366,3.5703699588775635,0.24627338349819183,34.3222279548645
3.6136934757232666,79,104.58549179157872,0.08893904834985733,172.4270622730255,3.5646190643310547,0.25701120495796204,34.421600341796875
3.646723985671997,80,94.28358761562964,0.09750949591398239,185.71983337402344,3.557932138442993,0.2658131420612335,38.182679414749146
3.5417068004608154,81,114.44807704193083,0.1010349914431572,173.16453075408936,3.551100015640259,0.27351805567741394,31.455312252044678
3.4887948036193848,82,124.03222790467657,0.125,179.4007580280304,3.541534185409546,0.2774673104286194,29.024714469909668
3.4849355220794678,83,127.4848733499644,0.12730227410793304,181.09011912345886,3.5296995639801025,0.28212639689445496,28.23864436149597
3.5759260654449463,84,116.19856367609775,0.117463618516922,179.45448327064514,3.5166118144989014,0.28772762417793274,30.981450080871582
3.427544116973877,85,132.20241210239263,0.15962983667850494,178.99747967720032,3.5008835792541504,0.29438716173171997,27.23097062110901
3.506045341491699,86,118.05467003986995,0.13520678877830505,177.5706136226654,3.4837887287139893,0.298620343208313,30.494346380233765
3.4514105319976807,87,138.33947836189543,0.14428739249706268,183.94071769714355,3.4665136337280273,0.30360206961631775,26.022940397262573
3.4505107402801514,88,119.70450864291527,0.1421772688627243,171.2671778202057,3.4495272636413574,0.30752551555633545,30.074055194854736
3.434258222579956,89,96.09186516813662,0.1406860649585724,183.33665013313293,3.432220697402954,0.31578540802001953,37.464149475097656
3.4860877990722656,90,94.64089044691258,0.14000000059604645,168.01570773124695,3.4136838912963867,0.3248196244239807,38.0385262966156
3.3302958011627197,91,114.17977523994605,0.18800461292266846,187.05293703079224,3.3939783573150635,0.327478289604187,31.529226541519165
3.323395252227783,92,90.2998922159945,0.18058454990386963,177.43083119392395,3.3731279373168945,0.3307435214519501,39.867157220840454
3.421236038208008,93,92.66969690765474,0.17586344480514526,178.67873668670654,3.349797248840332,0.3352864384651184,38.8476505279541
3.3738884925842285,94,104.10722117656462,0.18107740581035614,177.2294566631317,3.3257479667663574,0.34166204929351807,34.57973384857178
3.335615873336792,95,106.58794876017265,0.18075314164161682,178.50809144973755,3.3021581172943115,0.3505672216415405,33.774925231933594
3.3479859828948975,96,106.66316441862165,0.18785424530506134,184.6476137638092,3.278639554977417,0.3567233979701996,33.751108169555664
3.2691140174865723,97,119.93309129760338,0.204168900847435,175.50191617012024,3.2555251121520996,0.3613566756248474,30.01673650741577
3.251708507537842,98,116.40338500043595,0.23888888955116272,163.43258476257324,3.2294366359710693,0.36413148045539856,30.92693567276001
3.3400654792785645,99,166.16486388809682,0.2085285782814026,132.45294308662415,3.204115629196167,0.3709329664707184,21.66523003578186
3.1775765419006348,100,179.81494422019156,0.2538330554962158,98.38866472244263,3.1740493774414062,0.37609541416168213,20.020582914352417
