"validation/eval/mean_squared_error","round_num","eval/loss","mean_squared_error","stat/num_examples","eval/mean_squared_error","round_time_in_seconds","validation/eval/loss","validation/eval/mean_absolute_error","validation/stat/num_examples","mean_absolute_error","eval/mean_absolute_error","loss","validation/validation_time_in_seconds"
0.2566487491130829,0.0,"","","","","",0.2566487491130829,0.4877234101295471,77483.0,"","","",8.470501899719238
0.029122525826096535,1.0,"",0.053183332085609436,"","",121.26458215713501,0.029122525826096535,0.038612160831689835,77483.0,0.08541359007358551,"",0.053183332085609436,8.561853408813477
0.029122525826096535,2.0,"",0.02941124141216278,"","",22.27975034713745,0.029122525826096535,0.038612160831689835,77483.0,0.0389028936624527,"",0.02941124141216278,8.605735778808594
0.029122525826096535,3.0,"",0.028656968846917152,"","",23.25248122215271,0.029122525826096535,0.038612160831689835,77483.0,0.03810279816389084,"",0.02865697629749775,8.722306966781616
0.029122525826096535,4.0,"",0.028814036399126053,"","",21.887322187423706,0.029122525826096535,0.038612160831689835,77483.0,0.03806176036596298,"",0.028814036399126053,8.5814049243927
0.029122525826096535,5.0,"",0.029961297288537025,"","",20.585224151611328,0.029122525826096535,0.038612160831689835,77483.0,0.03961604833602905,"",0.029961297288537025,8.569345951080322
0.029122525826096535,6.0,"",0.02850988879799843,"","",21.927295446395874,0.029122525826096535,0.038612160831689835,77483.0,0.03786071762442589,"",0.02850988879799843,8.55186915397644
0.029122525826096535,7.0,"",0.029699169099330902,"","",21.26059651374817,0.029122525826096535,0.038612160831689835,77483.0,0.03913542255759239,"",0.029699169099330902,8.540855407714844
0.029122525826096535,8.0,"",0.03006025031208992,"","",23.925313472747803,0.029122525826096535,0.038612160831689835,77483.0,0.039687175303697586,"",0.03006025031208992,8.577162981033325
0.029122525826096535,9.0,"",0.028364799916744232,"","",21.88124942779541,0.029122525826096535,0.038612160831689835,77483.0,0.0378134548664093,"",0.028364799916744232,8.625824689865112
0.029122525826096535,10.0,"",0.02858913689851761,"","",20.791841506958008,0.029122525826096535,0.038612160831689835,77483.0,0.03784772753715515,"",0.02858913689851761,8.582816123962402
0.029122525826096535,11.0,"",0.029276002198457718,"","",21.200419187545776,0.029122525826096535,0.038612160831689835,77483.0,0.03881145641207695,"",0.029276002198457718,8.641315221786499
0.029122525826096535,12.0,"",0.029574478045105934,"","",21.07054591178894,0.029122525826096535,0.038612160831689835,77483.0,0.0392073355615139,"",0.029574478045105934,8.608986616134644
0.029122525826096535,13.0,"",0.030057255178689957,"","",24.181350708007812,0.029122525826096535,0.038612160831689835,77483.0,0.03978010639548302,"",0.030057255178689957,8.521328687667847
0.029122525826096535,14.0,"",0.02920999750494957,"","",22.068652391433716,0.029122525826096535,0.038612160831689835,77483.0,0.03872250020503998,"",0.02920999750494957,8.61214566230774
0.029122525826096535,15.0,"",0.029012488201260567,"","",21.29748249053955,0.029122525826096535,0.038612160831689835,77483.0,0.038616880774497986,"",0.029012488201260567,8.648192882537842
0.029122525826096535,16.0,"",0.02970663271844387,"","",24.988425493240356,0.029122525826096535,0.038612160831689835,77483.0,0.03912586346268654,"",0.02970663271844387,8.6788911819458
0.029122525826096535,17.0,"",0.029637614265084267,"","",20.487799167633057,0.029122525826096535,0.038612160831689835,77483.0,0.039316680282354355,"",0.029637614265084267,8.586174249649048
