"round_num","sparse_categorical_accuracy","validation/validation_time_in_seconds","loss","train_steps_per_hour","train_step_time_in_seconds","validation/sparse_categorical_accuracy","validation/loss"
0.0,"",168.16974592208862,"","","",0.004400965292006731,4.137059688568115
1,0.039651837199926376,170.18941497802734,4.033123970031738,34.69322516619157,103.76665711402893,0.004400965292006731,4.111493110656738
2,0.053233832120895386,173.80064058303833,4.0138726234436035,132.72508400856182,27.123734951019287,0.014880683273077011,4.076751232147217
3,0.04526534676551819,179.33309888839722,3.984635353088379,100.20649467338193,35.92581510543823,0.01895899698138237,4.038899898529053
4,0.0481758639216423,162.67798018455505,3.995532751083374,108.85731326728367,33.07081437110901,0.013912728987634182,4.002661228179932
5,0.0594315230846405,180.8792028427124,3.953890800476074,101.32919159098728,35.52776789665222,0.037040382623672485,3.9719760417938232
6,0.054503727704286575,167.51382875442505,3.925748109817505,116.55030452951338,30.88795018196106,0.07912703603506088,3.943392753601074
7,0.05976470559835434,191.78359603881836,3.897686004638672,107.68606959093677,33.43050789833069,0.07504872232675552,3.915630340576172
8,0.05041627958416939,190.919007062912,3.9201905727386475,95.74684548760285,37.59914994239807,0.07937224954366684,3.8908376693725586
9,0.050356294959783554,190.4638798236847,3.9111456871032715,106.82542371176217,33.69984292984009,0.0759134292602539,3.868438482284546
10,0.0472356416285038,185.8723337650299,3.895427942276001,111.13990344371824,32.39160633087158,0.06469806283712387,3.848057508468628
11,0.05144694447517395,184.0132553577423,3.8432555198669434,103.78991459013784,34.6854510307312,0.05797400698065758,3.8302135467529297
12,0.05661375820636749,194.02092957496643,3.8349997997283936,97.31642016999196,36.9927294254303,0.05718673765659332,3.812849283218384
13,0.04942586272954941,192.78260707855225,3.8821592330932617,98.93102561323532,36.388988971710205,0.05713511258363724,3.798267126083374
14,0.04443426430225372,187.7022202014923,3.8724801540374756,112.9689705669093,31.867157697677612,0.05659306049346924,3.7850117683410645
15,0.05044510215520859,168.12229776382446,3.8777430057525635,104.02455403387108,34.60721397399902,0.05597356706857681,3.7745718955993652
16,0.04661885276436806,175.27829313278198,3.8426930904388428,111.25102734738337,32.359251737594604,0.05589613318443298,3.765446901321411
17,0.05569368600845337,172.81770372390747,3.8386740684509277,107.3917079630652,33.522141218185425,0.055805791169404984,3.7586426734924316
18,0.05604883283376694,171.82215785980225,3.784348964691162,107.16164684833716,33.59410858154297,0.05567672848701477,3.751892328262329
19,0.04931892827153206,172.29558157920837,3.8256170749664307,97.54980032373146,36.9042272567749,0.05565091595053673,3.7461698055267334
20,0.05574912950396538,172.8149094581604,3.780161142349243,134.1930579482268,26.82702112197876,0.05565091595053673,3.740243911743164
21,0.052254531532526016,182.53323698043823,3.8513283729553223,113.8582676345989,31.61825728416443,0.05565091595053673,3.734253406524658
22,0.04951857030391693,175.14015412330627,3.831585645675659,121.4195016509826,29.64927339553833,0.05565091595053673,3.730646848678589
23,0.06047904118895531,174.64310884475708,3.7406487464904785,126.23171712701907,28.518981456756592,0.05565091595053673,3.726468324661255
24,0.053411129862070084,174.69024085998535,3.812986135482788,100.00476727429258,35.99828386306763,0.05565091595053673,3.7225148677825928
25,0.050477489829063416,182.45148849487305,3.799168825149536,105.59820642084469,34.09148812294006,0.05565091595053673,3.7197861671447754
26,0.05083909258246422,178.93403506278992,3.7677154541015625,126.3163896837514,28.49986457824707,0.05565091595053673,3.7176284790039062
27,0.06082375347614288,176.17220497131348,3.798248767852783,123.7004922379438,29.10255193710327,0.05565091595053673,3.7169108390808105
