"round_num","sparse_categorical_accuracy","round_time_in_seconds","validation/eval/sparse_categorical_accuracy","validation/eval/loss","validation/stat/num_examples","validation/validation_time_in_seconds","loss"
247,0.1889999955892563,81.76152324676514,0.08730000257492065,3.9328532218933105,10000,82.99001407623291,3.136399984359741
248,0.16899999976158142,82.56489753723145,0.09269999712705612,3.9434964656829834,10000,83.04774022102356,3.1406521797180176
249,0.164000004529953,82.23671507835388,0.0843999981880188,3.96444034576416,10000,83.22497606277466,3.2148029804229736
250,0.18400000035762787,82.01624202728271,0.09929999709129333,3.928475856781006,10000,82.78377509117126,3.1346991062164307
251,0.210999995470047,81.8911406993866,0.07500000298023224,4.03068733215332,10000,82.9335126876831,3.1097803115844727
252,0.18299999833106995,83.44105267524719,0.08760000020265579,3.9696059226989746,10000,82.98997783660889,3.1504297256469727
253,0.18700000643730164,82.40270495414734,0.08169999718666077,3.9769632816314697,10000,83.2542622089386,3.198361396789551
254,0.15199999511241913,83.03587079048157,0.08829999715089798,3.9269351959228516,10000,83.05404686927795,3.281996011734009
255,0.17900000512599945,82.59331035614014,0.08420000225305557,3.924971103668213,10000,83.17708969116211,3.2185633182525635
256,0.1899999976158142,82.8740119934082,0.07639999687671661,4.071843147277832,10000,83.13006234169006,3.194352149963379
257,0.24500000476837158,83.8565194606781,0.09480000287294388,3.905194044113159,10000,83.04775905609131,2.905069589614868
258,0.18299999833106995,82.2403609752655,0.08879999816417694,3.9573488235473633,10000,85.89602875709534,3.214306116104126
259,0.2150000035762787,82.39832210540771,0.08609999716281891,3.9684760570526123,10000,83.10306549072266,3.0349061489105225
260,0.18700000643730164,81.85655117034912,0.08839999884366989,3.9522929191589355,10000,82.94459128379822,3.1588430404663086
261,0.16500000655651093,82.23588061332703,0.08730000257492065,3.96271014213562,10000,82.98044896125793,3.251864433288574
262,0.17800000309944153,81.92019939422607,0.09539999812841415,3.911975383758545,10000,83.31187772750854,3.200645685195923
263,0.15399999916553497,82.2152452468872,0.08669999986886978,3.9281628131866455,10000,83.10620665550232,3.212162971496582
264,0.16099999845027924,82.45417809486389,0.09139999747276306,3.9429948329925537,10000,83.06688189506531,3.2956366539001465
265,0.1550000011920929,82.87205123901367,0.09009999781847,3.9417428970336914,10000,83.11304759979248,3.300447940826416
266,0.18199999630451202,82.35373377799988,0.08860000222921371,3.935029983520508,10000,83.03148984909058,3.2248237133026123
267,0.17800000309944153,83.12611842155457,0.09139999747276306,3.928741455078125,10000,83.3878378868103,3.121716260910034
268,0.2160000056028366,81.93250298500061,0.0940999984741211,3.94783353805542,10000,82.87517786026001,3.11519193649292
269,0.16300000250339508,81.7720217704773,0.08330000191926956,3.9318082332611084,10000,83.09096360206604,3.0806000232696533
270,0.19300000369548798,82.16889071464539,0.09200000017881393,3.9170429706573486,10000,83.14279365539551,3.1112117767333984
271,0.1469999998807907,83.03166556358337,0.09489999711513519,3.9573543071746826,10000,83.21984839439392,3.3473849296569824
272,0.18299999833106995,81.86159777641296,0.1046999990940094,3.9063284397125244,10000,83.05793833732605,3.2373127937316895
273,0.17900000512599945,81.72765922546387,0.094200000166893,3.9647319316864014,10000,83.24280428886414,3.1398892402648926
274,0.17399999499320984,81.48793315887451,0.08399999886751175,3.996201276779175,10000,83.02126789093018,3.24080228805542
275,0.16099999845027924,82.94910264015198,0.09749999642372131,3.9154257774353027,10000,83.30610060691833,3.2784504890441895
276,0.17800000309944153,81.60290575027466,0.09470000118017197,3.9166862964630127,10000,82.98001146316528,3.192139148712158
277,0.18400000035762787,81.78502416610718,0.08820000290870667,3.935237407684326,10000,82.99527668952942,3.150695562362671
278,0.19900000095367432,82.08014607429504,0.09860000014305115,3.905850410461426,10000,83.3303291797638,3.00812029838562
279,0.16500000655651093,82.28619241714478,0.09369999915361404,3.9363458156585693,10000,83.04825329780579,3.1466779708862305
280,0.15700000524520874,82.21891021728516,0.09189999848604202,3.931894540786743,10000,83.1892716884613,3.1956167221069336
281,0.1940000057220459,82.33755612373352,0.0957999974489212,3.899752378463745,10000,83.19095754623413,3.0768191814422607
282,0.17599999904632568,82.31877303123474,0.08489999920129776,3.9805452823638916,10000,83.03460001945496,3.0265533924102783
283,0.1889999955892563,82.2230613231659,0.10239999741315842,3.8844034671783447,10000,83.24218082427979,3.234189748764038
284,0.16500000655651093,82.34648776054382,0.09030000120401382,3.920860528945923,10000,83.33626627922058,3.22756028175354
285,0.19699999690055847,81.87150120735168,0.0737999975681305,3.9858367443084717,10000,82.95365834236145,3.1577184200286865
286,0.1770000010728836,81.95656514167786,0.08959999680519104,3.949981689453125,10000,83.43268513679504,3.152132511138916
287,0.19499999284744263,82.30500960350037,0.09040000289678574,3.90722393989563,10000,83.05924558639526,2.9904589653015137
288,0.1889999955892563,83.44374227523804,0.09549999982118607,3.8940038681030273,10000,82.85287141799927,3.157297134399414
289,0.20100000500679016,81.92751264572144,0.10090000182390213,3.8917503356933594,10000,83.15853333473206,3.068439245223999
290,0.19499999284744263,82.552805185318,0.0738999992609024,3.982156276702881,10000,83.15772724151611,3.09065842628479
291,0.16500000655651093,82.54654717445374,0.09610000252723694,3.9098472595214844,10000,83.019948720932,3.246117115020752
292,0.17399999499320984,82.60780119895935,0.08980000019073486,3.9407618045806885,10000,83.1711356639862,3.2653982639312744
293,0.18299999833106995,81.92050385475159,0.09390000253915787,3.916166305541992,10000,83.83225893974304,3.076277017593384
294,0.1679999977350235,82.92617201805115,0.09210000187158585,3.898083209991455,10000,83.04556059837341,3.2150561809539795
295,0.22599999606609344,82.90769028663635,0.09459999948740005,3.902642250061035,10000,83.19425940513611,2.962428092956543
296,0.17499999701976776,82.2757134437561,0.09009999781847,3.9723920822143555,10000,83.18442106246948,3.120511293411255
297,0.17800000309944153,82.52745127677917,0.09489999711513519,3.9280967712402344,10000,82.9473021030426,3.2088561058044434
298,0.1720000058412552,82.13967871665955,0.09539999812841415,3.89780592918396,10000,83.12456488609314,3.333676815032959
299,0.18400000035762787,82.04175686836243,0.1023000031709671,3.8644297122955322,10000,83.02234721183777,3.109631061553955
300,0.17900000512599945,81.35036039352417,0.10379999876022339,3.8717737197875977,10000,85.00766396522522,3.0658047199249268
301,0.19599999487400055,82.64860320091248,0.10509999841451645,3.8680295944213867,10000,83.8120470046997,3.186065673828125
302,0.1850000023841858,83.32173418998718,0.0934000015258789,3.895904302597046,10000,83.57869625091553,3.138505458831787
303,0.19599999487400055,82.28693509101868,0.0835999995470047,3.932466506958008,10000,83.70268034934998,3.065653085708618
304,0.22699999809265137,83.14175534248352,0.09489999711513519,3.8916172981262207,10000,83.80178785324097,2.909844160079956
305,0.20600000023841858,82.28974914550781,0.09049999713897705,3.902757406234741,10000,83.81269431114197,3.152301549911499
306,0.19900000095367432,82.22719192504883,0.09309999644756317,3.9136250019073486,10000,83.7474958896637,3.1110005378723145
307,0.19200000166893005,82.79354596138,0.09510000050067902,3.907099723815918,10000,83.60302639007568,3.0832650661468506
308,0.17900000512599945,81.84641766548157,0.10040000081062317,3.8489227294921875,10000,83.80698347091675,3.041081190109253
309,0.17100000381469727,82.12294435501099,0.09600000083446503,3.9286882877349854,10000,84.16975045204163,3.260181188583374
310,0.17399999499320984,83.33905816078186,0.09780000150203705,3.8729043006896973,10000,83.69840455055237,3.2145187854766846
311,0.1940000057220459,81.47249174118042,0.0997999981045723,3.8959054946899414,10000,83.7203643321991,3.04196834564209
312,0.20600000023841858,82.17460012435913,0.09610000252723694,3.8718011379241943,10000,83.86738419532776,2.9257218837738037
313,0.17299999296665192,82.00586152076721,0.09220000356435776,3.880295753479004,10000,83.6566390991211,3.1641504764556885
314,0.16699999570846558,82.08792400360107,0.09430000185966492,3.897322177886963,10000,142.76197409629822,3.265122890472412
315,0.16699999570846558,82.62005686759949,0.08449999988079071,3.9496231079101562,10000,83.64144515991211,3.239471197128296
316,0.16699999570846558,82.30418610572815,0.10980000346899033,3.8498265743255615,10000,83.77088117599487,3.1346592903137207
317,0.1679999977350235,82.16020083427429,0.09130000323057175,3.923828601837158,10000,83.73249983787537,3.2142696380615234
318,0.18199999630451202,82.63645839691162,0.10649999976158142,3.8653504848480225,10000,83.88076615333557,3.0718331336975098
319,0.22100000083446503,82.11592984199524,0.10289999842643738,3.8525359630584717,10000,83.49784827232361,2.907443046569824
320,0.18000000715255737,82.41002202033997,0.0934000015258789,3.883509874343872,10000,83.84906888008118,3.1381499767303467
321,0.24899999797344208,81.8789234161377,0.10239999741315842,3.8797316551208496,10000,83.81317067146301,2.744525909423828
322,0.19300000369548798,84.64367890357971,0.10530000180006027,3.8478434085845947,10000,83.82081604003906,3.2158844470977783
323,0.20600000023841858,82.9035050868988,0.1080000028014183,3.852027416229248,10000,83.79832053184509,3.034289598464966
324,0.1770000010728836,82.55686330795288,0.10249999910593033,3.8806097507476807,10000,83.51944923400879,3.2784650325775146
325,0.1850000023841858,82.81328868865967,0.08649999648332596,3.929133892059326,10000,83.75368309020996,3.1434078216552734
326,0.19699999690055847,82.3540997505188,0.09290000051259995,3.950577735900879,10000,83.71974158287048,3.138772487640381
327,0.17000000178813934,82.3917396068573,0.09539999812841415,3.927855968475342,10000,83.61449337005615,3.110605478286743
328,0.17399999499320984,81.89736151695251,0.1054999977350235,3.8929336071014404,10000,83.63474750518799,3.1246442794799805
329,0.23499999940395355,82.55314588546753,0.09780000150203705,3.8848438262939453,10000,83.50564503669739,2.8452913761138916
330,0.18400000035762787,82.35426425933838,0.08709999918937683,3.9122254848480225,10000,83.90695309638977,3.0547289848327637
331,0.18400000035762787,82.59825038909912,0.10279999673366547,3.8494772911071777,10000,83.62726092338562,3.102085828781128
332,0.17499999701976776,82.29737710952759,0.10029999911785126,3.857189893722534,10000,83.81061339378357,3.1013360023498535
333,0.18199999630451202,82.61066436767578,0.1062999963760376,3.8519082069396973,10000,83.8076331615448,3.2141764163970947
334,0.1550000011920929,83.40636730194092,0.10909999907016754,3.818093776702881,10000,83.83530807495117,3.1662697792053223
335,0.1940000057220459,82.84955286979675,0.08860000222921371,3.9279301166534424,10000,83.7408447265625,3.0783510208129883
336,0.1940000057220459,82.51715207099915,0.10859999805688858,3.860464334487915,10000,83.923983335495,3.1611170768737793
337,0.2029999941587448,82.98991203308105,0.10679999738931656,3.8324077129364014,10000,83.7811849117279,3.0662362575531006
338,0.2150000035762787,83.07362532615662,0.09860000014305115,3.869419574737549,10000,84.15878009796143,3.0013227462768555
339,0.23600000143051147,83.03771901130676,0.10289999842643738,3.840956211090088,10000,83.58830189704895,2.893944263458252
340,0.20100000500679016,83.34267139434814,0.10639999806880951,3.837977647781372,10000,83.50112509727478,3.036834716796875
341,0.20900000631809235,81.99245166778564,0.10949999839067459,3.8377878665924072,10000,83.72653675079346,3.049983501434326
342,0.23000000417232513,82.08610200881958,0.11249999701976776,3.8318772315979004,10000,83.60433840751648,2.948603630065918
343,0.18799999356269836,82.07846355438232,0.10970000177621841,3.8253352642059326,10000,83.87044024467468,3.100609302520752
344,0.20800000429153442,83.13526844978333,0.1096000000834465,3.8312535285949707,10000,83.72444462776184,3.0467631816864014
345,0.20600000023841858,82.35736465454102,0.10729999840259552,3.823068380355835,10000,83.54681515693665,2.933680772781372
346,0.20800000429153442,82.57793068885803,0.11029999703168869,3.846357822418213,10000,83.58072447776794,2.9427852630615234
347,0.1940000057220459,81.86554908752441,0.09380000084638596,3.8765640258789062,10000,83.94932436943054,3.0906014442443848
348,0.2070000022649765,82.87642574310303,0.10980000346899033,3.8100407123565674,10000,83.59756565093994,2.920750617980957
349,0.1889999955892563,82.68609642982483,0.10980000346899033,3.825087070465088,10000,86.77200102806091,2.974715232849121
350,0.21899999678134918,83.47771859169006,0.10170000046491623,3.87316632270813,10000,83.62400484085083,3.016242027282715
351,0.21699999272823334,83.15827441215515,0.10849999636411667,3.835904598236084,10000,83.76239132881165,3.1010022163391113
352,0.20999999344348907,82.60595321655273,0.10559999942779541,3.8169753551483154,10000,83.99932289123535,3.0705831050872803
353,0.16699999570846558,83.76781725883484,0.11540000140666962,3.795048475265503,10000,83.7570128440857,3.0971014499664307
354,0.21299999952316284,83.02160930633545,0.10589999705553055,3.840684413909912,10000,83.85591626167297,3.0955278873443604
355,0.21899999678134918,82.2520170211792,0.11020000278949738,3.8477628231048584,10000,83.48211598396301,3.0201215744018555
356,0.18299999833106995,82.70633268356323,0.11869999766349792,3.7922704219818115,10000,83.84314203262329,3.20723032951355
357,0.16500000655651093,82.84452199935913,0.1103999987244606,3.8267273902893066,10000,83.84664225578308,3.1986026763916016
358,0.21799999475479126,83.08677124977112,0.11720000207424164,3.795159101486206,10000,83.86009430885315,2.9912846088409424
359,0.1860000044107437,82.66432690620422,0.1005999967455864,3.851839780807495,10000,83.77544140815735,3.045170783996582
360,0.20600000023841858,82.76807761192322,0.10689999908208847,3.822263717651367,10000,83.86178255081177,3.0111770629882812
361,0.19699999690055847,83.65171599388123,0.11320000141859055,3.8406050205230713,10000,83.86547493934631,3.0067906379699707
362,0.17000000178813934,82.33773636817932,0.1136000007390976,3.8344125747680664,10000,83.91398429870605,3.250009536743164
363,0.1679999977350235,82.34806084632874,0.11779999732971191,3.8004465103149414,10000,83.72010159492493,3.1499295234680176
364,0.19699999690055847,82.47424912452698,0.10429999977350235,3.828279733657837,10000,83.72927355766296,3.050960063934326
365,0.23199999332427979,83.33411502838135,0.10899999737739563,3.808225393295288,10000,83.81623387336731,2.8670566082000732
366,0.20399999618530273,82.30889415740967,0.10580000281333923,3.82045578956604,10000,83.70720314979553,2.944666862487793
367,0.2070000022649765,82.8428316116333,0.12150000035762787,3.7704148292541504,10000,83.68652820587158,3.143247365951538
368,0.1850000023841858,82.70063066482544,0.11900000274181366,3.8100273609161377,10000,83.68569707870483,3.252906322479248
369,0.19499999284744263,83.28912305831909,0.10270000249147415,3.8419253826141357,10000,83.75183367729187,3.126577138900757
370,0.21199999749660492,82.3015148639679,0.11659999936819077,3.8398094177246094,10000,83.73678779602051,3.0057871341705322
371,0.23899999260902405,83.2205753326416,0.11429999768733978,3.778249502182007,10000,83.58685541152954,2.9290688037872314
372,0.18799999356269836,82.45410299301147,0.10660000145435333,3.8137667179107666,10000,83.75075244903564,3.0423686504364014
373,0.1889999955892563,82.21666359901428,0.11490000039339066,3.7643063068389893,10000,83.62501955032349,3.0896553993225098
374,0.16899999976158142,82.07868599891663,0.11330000311136246,3.8113691806793213,10000,83.83520150184631,3.172880172729492
375,0.21699999272823334,82.61655759811401,0.09430000185966492,3.879406213760376,10000,83.6628532409668,2.962186098098755
376,0.22100000083446503,83.01691818237305,0.09889999777078629,3.82071590423584,10000,83.6673014163971,3.037937879562378
377,0.2199999988079071,81.83677959442139,0.10019999742507935,3.8209524154663086,10000,83.86824083328247,2.996053695678711
378,0.21199999749660492,82.0504846572876,0.10949999839067459,3.78908634185791,10000,83.74258852005005,3.156060218811035
379,0.1899999976158142,81.98562812805176,0.11330000311136246,3.7721807956695557,10000,83.7555947303772,3.0152666568756104
380,0.17900000512599945,82.52082920074463,0.11100000143051147,3.7894790172576904,10000,83.82396960258484,3.0647976398468018
381,0.22200000286102295,82.53469324111938,0.10649999976158142,3.8067262172698975,10000,83.84217858314514,3.0338096618652344
382,0.16699999570846558,82.99302577972412,0.10620000213384628,3.8082358837127686,10000,83.69425892829895,3.112002372741699
383,0.2070000022649765,81.86194515228271,0.10610000044107437,3.819990634918213,10000,83.98707389831543,3.001091957092285
384,0.21799999475479126,82.59364080429077,0.12729999423027039,3.7522456645965576,10000,83.6903030872345,2.9200868606567383
385,0.22599999606609344,81.91420292854309,0.11479999870061874,3.7612738609313965,10000,83.55001425743103,2.8868777751922607
386,0.21799999475479126,82.08586406707764,0.11670000106096268,3.7748401165008545,10000,83.89299535751343,3.0135421752929688
387,0.2070000022649765,81.8035237789154,0.1225999966263771,3.7501842975616455,10000,83.91335010528564,2.9929676055908203
388,0.2329999953508377,82.10421657562256,0.10849999636411667,3.7953577041625977,10000,83.82742500305176,2.9387612342834473
389,0.19599999487400055,83.61949253082275,0.10570000112056732,3.7881433963775635,10000,83.7350218296051,3.0898332595825195
390,0.2280000001192093,82.64821863174438,0.09799999743700027,3.8759148120880127,10000,83.81870722770691,2.9079113006591797
391,0.21199999749660492,82.37450098991394,0.10750000178813934,3.7996327877044678,10000,83.93288493156433,3.061432123184204
392,0.15199999511241913,82.93774390220642,0.1193000003695488,3.7614667415618896,10000,83.83340859413147,3.3613455295562744
393,0.2070000022649765,83.47980427742004,0.11159999668598175,3.8128671646118164,10000,83.81300091743469,3.0473968982696533
394,0.22100000083446503,83.04411268234253,0.11500000208616257,3.7636919021606445,10000,83.74706888198853,2.904294729232788
395,0.21799999475479126,82.46622633934021,0.1080000028014183,3.8044092655181885,10000,83.66604161262512,3.0019690990448
396,0.18000000715255737,82.77919483184814,0.1143999993801117,3.753048896789551,10000,83.85552954673767,3.1115546226501465
397,0.20100000500679016,83.09847354888916,0.10849999636411667,3.800607919692993,10000,83.87121343612671,3.05643892288208
398,0.18799999356269836,82.62250113487244,0.11259999871253967,3.7799038887023926,10000,83.65488696098328,2.963510751724243
399,0.1850000023841858,82.85531520843506,0.11860000342130661,3.793789863586426,10000,83.9360761642456,3.1470601558685303
400,0.23199999332427979,82.1874692440033,0.11680000275373459,3.748426675796509,10000,83.86904311180115,2.943483591079712
401,0.14100000262260437,82.8292498588562,0.11869999766349792,3.7798893451690674,10000,83.80597257614136,3.167520761489868
402,0.19499999284744263,83.55583214759827,0.12439999729394913,3.7507483959198,10000,83.76321792602539,2.945838212966919
403,0.21699999272823334,82.62175869941711,0.12189999967813492,3.7608742713928223,10000,83.63106393814087,3.0773324966430664
404,0.23199999332427979,82.55993461608887,0.12600000202655792,3.7325456142425537,10000,83.80370759963989,2.8841841220855713
405,0.21299999952316284,82.75976085662842,0.11299999803304672,3.776334285736084,10000,83.73503088951111,2.970736503601074
406,0.1979999989271164,82.06509828567505,0.11990000307559967,3.7532687187194824,10000,83.64082193374634,3.043703079223633
407,0.20200000703334808,82.16840720176697,0.12960000336170197,3.7241034507751465,10000,83.73075199127197,3.0023610591888428
408,0.2070000022649765,82.94570684432983,0.12359999865293503,3.7281110286712646,10000,83.55395841598511,3.0485212802886963
409,0.20499999821186066,82.3445827960968,0.12060000002384186,3.7803854942321777,10000,83.66581153869629,3.0639824867248535
410,0.23499999940395355,83.24237036705017,0.12189999967813492,3.7569937705993652,10000,83.97801852226257,2.9846301078796387
411,0.2280000001192093,83.46039032936096,0.12929999828338623,3.724551200866699,10000,83.79996681213379,2.8845374584198
412,0.20499999821186066,82.67268109321594,0.1242000013589859,3.726411819458008,10000,83.79652237892151,2.9763102531433105
413,0.1979999989271164,82.78495407104492,0.12460000067949295,3.7402942180633545,10000,83.69780373573303,3.0846548080444336
414,0.20100000500679016,82.81576466560364,0.11649999767541885,3.7835230827331543,10000,83.81893634796143,3.0753979682922363
415,0.1860000044107437,82.97761964797974,0.12210000306367874,3.768183946609497,10000,83.84500932693481,3.063748598098755
416,0.17900000512599945,82.31911993026733,0.1282999962568283,3.733734369277954,10000,83.63547468185425,3.093815326690674
417,0.22100000083446503,82.12658095359802,0.12470000237226486,3.7473199367523193,10000,84.0942931175232,3.067363977432251
418,0.19699999690055847,82.28706693649292,0.12680000066757202,3.7585530281066895,10000,83.77826142311096,3.0131618976593018
419,0.22599999606609344,82.373948097229,0.11349999904632568,3.7752609252929688,10000,83.59500122070312,2.905093193054199
420,0.20100000500679016,82.48530006408691,0.12960000336170197,3.745455026626587,10000,84.4107575416565,2.898547887802124
421,0.17900000512599945,82.95420360565186,0.11749999970197678,3.7542104721069336,10000,83.63932728767395,3.2291977405548096
422,0.1979999989271164,82.00849151611328,0.12120000272989273,3.762073040008545,10000,83.68544268608093,3.053548812866211
423,0.22300000488758087,83.03039693832397,0.14069999754428864,3.662977695465088,10000,83.9484293460846,3.0540170669555664
424,0.2549999952316284,82.18322706222534,0.13609999418258667,3.7092537879943848,10000,83.47098851203918,2.7456748485565186
425,0.2029999941587448,82.4880383014679,0.13449999690055847,3.7061707973480225,10000,83.68220615386963,3.0822536945343018
426,0.2460000067949295,83.48959159851074,0.13760000467300415,3.697340250015259,10000,83.83768320083618,2.9000704288482666
427,0.19099999964237213,82.79592514038086,0.1404999941587448,3.6733343601226807,10000,83.38255500793457,3.1936657428741455
428,0.2070000022649765,82.50565981864929,0.13030000030994415,3.6856281757354736,10000,83.7596206665039,3.0514326095581055
429,0.23399999737739563,82.93206310272217,0.12380000203847885,3.707839012145996,10000,83.5409083366394,2.9185659885406494
430,0.23999999463558197,81.98591756820679,0.11460000276565552,3.7546520233154297,10000,83.59650707244873,2.894411087036133
431,0.23600000143051147,82.4221932888031,0.11739999800920486,3.7365477085113525,10000,83.59862518310547,2.9858548641204834
432,0.21799999475479126,83.16147708892822,0.12309999763965607,3.743436336517334,10000,83.84262537956238,2.9969537258148193
433,0.18400000035762787,81.88574171066284,0.1316000074148178,3.702880859375,10000,83.67487716674805,3.0151917934417725
434,0.21400000154972076,83.27456665039062,0.10930000245571136,3.753793478012085,10000,83.573077917099,2.939614772796631
435,0.19599999487400055,82.01574635505676,0.11249999701976776,3.7708327770233154,10000,83.60906958580017,3.065974235534668
436,0.1979999989271164,82.47415089607239,0.12470000237226486,3.717083692550659,10000,83.96347427368164,3.064532518386841
437,0.1889999955892563,83.0538957118988,0.12110000103712082,3.738406181335449,10000,83.75238108634949,3.106987237930298
438,0.210999995470047,82.30574917793274,0.12710000574588776,3.7175426483154297,10000,83.66361737251282,2.9342968463897705
439,0.20900000631809235,81.85047769546509,0.1388999968767166,3.674163579940796,10000,83.6607677936554,3.0465219020843506
440,0.20999999344348907,83.66206431388855,0.1216999962925911,3.7335383892059326,10000,83.71640682220459,2.9342567920684814
441,0.23600000143051147,82.57849264144897,0.12200000137090683,3.6993792057037354,10000,83.7154746055603,2.882202386856079
442,0.17100000381469727,83.4932713508606,0.1265999972820282,3.69478440284729,10000,83.7551281452179,3.1445071697235107
443,0.22100000083446503,82.22179937362671,0.11379999667406082,3.7619330883026123,10000,83.71232771873474,2.973888397216797
444,0.2070000022649765,82.38718032836914,0.12970000505447388,3.7004687786102295,10000,83.72731924057007,3.0203092098236084
445,0.2329999953508377,83.00242233276367,0.12559999525547028,3.729130744934082,10000,83.87354803085327,2.771077871322632
446,0.2329999953508377,83.99787831306458,0.14219999313354492,3.6703109741210938,10000,83.62548017501831,2.908480167388916
447,0.1979999989271164,82.56227588653564,0.1264999955892563,3.7121760845184326,10000,83.4599256515503,3.0706264972686768
448,0.20000000298023224,82.39691615104675,0.1347000002861023,3.689708948135376,10000,83.53463935852051,3.0283002853393555
449,0.23800000548362732,82.49694061279297,0.12129999697208405,3.72164249420166,10000,83.79129409790039,2.933467149734497
450,0.17900000512599945,83.09724497795105,0.11800000071525574,3.7512636184692383,10000,83.79986119270325,3.0913519859313965
451,0.1850000023841858,82.05215811729431,0.1289999932050705,3.6987690925598145,10000,83.54590177536011,3.033255100250244
452,0.2280000001192093,82.80389714241028,0.12860000133514404,3.711075782775879,10000,83.82745456695557,2.9950332641601562
453,0.19900000095367432,82.5811505317688,0.12520000338554382,3.7029194831848145,10000,83.80041909217834,3.146684169769287
454,0.22300000488758087,82.69764518737793,0.12759999930858612,3.718332052230835,10000,83.87242078781128,2.9173927307128906
455,0.20100000500679016,83.2313539981842,0.13169999420642853,3.6955370903015137,10000,83.67180013656616,3.024808168411255
456,0.23999999463558197,82.37601780891418,0.11940000206232071,3.7127137184143066,10000,83.57398462295532,2.946941375732422
457,0.164000004529953,83.26798486709595,0.13979999721050262,3.6578054428100586,10000,83.65909433364868,3.1130471229553223
458,0.21199999749660492,81.75559496879578,0.13750000298023224,3.666290283203125,10000,83.85573101043701,2.9104409217834473
459,0.18700000643730164,82.6734881401062,0.12770000100135803,3.7063703536987305,10000,83.89768195152283,2.9904518127441406
460,0.21699999272823334,82.47612595558167,0.12300000339746475,3.711414337158203,10000,83.83854126930237,2.9650638103485107
461,0.19900000095367432,83.26821160316467,0.1356000006198883,3.682171583175659,10000,83.45718884468079,3.052433967590332
462,0.21400000154972076,82.65278482437134,0.1242000013589859,3.7545254230499268,10000,83.88082027435303,2.900571823120117
463,0.21199999749660492,82.7277455329895,0.12049999833106995,3.7115554809570312,10000,83.72074699401855,3.013991117477417
464,0.22499999403953552,82.3751072883606,0.12780000269412994,3.71343994140625,10000,83.6602475643158,3.0199930667877197
465,0.22100000083446503,82.57565021514893,0.1362999975681305,3.6544761657714844,10000,83.87308931350708,2.9319067001342773
466,0.2529999911785126,82.79071474075317,0.12610000371932983,3.6995315551757812,10000,83.80348920822144,2.8333559036254883
467,0.23999999463558197,82.09031271934509,0.12309999763965607,3.704376220703125,10000,83.90839838981628,2.8745195865631104
468,0.21799999475479126,85.4476592540741,0.14100000262260437,3.648444414138794,10000,83.80563378334045,3.002413511276245
469,0.1979999989271164,82.92083024978638,0.13289999961853027,3.704406261444092,10000,83.80830717086792,3.15873384475708
470,0.23600000143051147,82.9231641292572,0.14900000393390656,3.636160135269165,10000,83.6666259765625,2.858766794204712
471,0.2280000001192093,82.39047884941101,0.1257999986410141,3.721003532409668,10000,83.80426263809204,2.8986916542053223
472,0.2160000056028366,82.18132615089417,0.1387999951839447,3.656447649002075,10000,83.58643054962158,3.044367790222168
473,0.2290000021457672,82.75909519195557,0.14380000531673431,3.646981954574585,10000,83.7947449684143,2.8638510704040527
474,0.23499999940395355,82.36671757698059,0.11789999902248383,3.772404670715332,10000,83.76453709602356,2.9240856170654297
475,0.20399999618530273,82.07263374328613,0.12919999659061432,3.7339887619018555,10000,83.97483158111572,2.9963433742523193
476,0.19699999690055847,82.971200466156,0.12549999356269836,3.7663073539733887,10000,83.70314812660217,2.915208578109741
477,0.22499999403953552,82.24823021888733,0.1306000053882599,3.6883938312530518,10000,83.5416190624237,2.955565929412842
478,0.24899999797344208,82.70694398880005,0.1339000016450882,3.6566288471221924,10000,83.75763010978699,2.816030502319336
479,0.2070000022649765,81.94625544548035,0.12439999729394913,3.7083418369293213,10000,83.80652475357056,2.9783167839050293
480,0.19699999690055847,82.97837281227112,0.1348000019788742,3.6767749786376953,10000,83.6907889842987,3.042855978012085
481,0.20999999344348907,82.74918365478516,0.11429999768733978,3.779561758041382,10000,83.89663052558899,2.8888823986053467
482,0.20200000703334808,82.78427052497864,0.12389999628067017,3.72200345993042,10000,83.65921115875244,2.871350049972534
483,0.19900000095367432,82.44412112236023,0.14010000228881836,3.6407809257507324,10000,83.83036088943481,3.109882116317749
484,0.23000000417232513,82.90027260780334,0.13220000267028809,3.6737821102142334,10000,83.95372247695923,2.90851092338562
485,0.210999995470047,82.32257270812988,0.13300000131130219,3.650514841079712,10000,83.75551843643188,3.0068001747131348
486,0.24899999797344208,82.4993896484375,0.12150000035762787,3.7030889987945557,10000,83.65887808799744,2.9042375087738037
487,0.21699999272823334,82.1663429737091,0.12370000034570694,3.7354297637939453,10000,83.66401147842407,2.8871512413024902
488,0.21699999272823334,82.77986860275269,0.1316000074148178,3.677457332611084,10000,83.70880651473999,2.9738190174102783
489,0.21199999749660492,83.56199145317078,0.1444000005722046,3.6386184692382812,10000,83.83249068260193,3.003418445587158
490,0.23600000143051147,100.30803322792053,0.14730000495910645,3.6384828090667725,10000,83.89833664894104,2.919705390930176
491,0.2160000056028366,82.85800266265869,0.13750000298023224,3.6570863723754883,10000,83.74032950401306,3.0526976585388184
492,0.2150000035762787,81.92549920082092,0.1396999955177307,3.6539952754974365,10000,83.8378279209137,2.9253711700439453
493,0.19499999284744263,82.67861366271973,0.1404000073671341,3.655961275100708,10000,83.86221313476562,3.024298667907715
494,0.2150000035762787,82.66110181808472,0.13989999890327454,3.6604602336883545,10000,84.42026567459106,3.0237298011779785
