"round_num","sparse_categorical_accuracy","train_step_time_in_seconds","validation/loss","train_steps_per_hour","validation/sparse_categorical_accuracy","loss","validation/validation_time_in_seconds"
0.0,"","",4.137059688568115,"",0.004400965292006731,"",180.25684714317322
1,0.056963250041007996,186.393780708313,4.098595142364502,19.31394913671303,0.004388059489428997,3.8448307514190674,178.08402585983276
2,0.06606965512037277,108.96025276184082,4.045363426208496,33.039570932977526,0.03702747821807861,3.860682487487793,176.43014073371887
3,0.07023933529853821,107.28799700737,3.9900336265563965,33.55454571262713,0.055625103414058685,3.793971061706543,181.98562955856323
4,0.0654817596077919,111.94716095924377,3.942023515701294,32.15802856591102,0.05565091595053673,3.8125569820404053,170.70785570144653
5,0.05994832143187523,116.41929054260254,3.899329900741577,30.92271034483425,0.06107145920395851,3.775712251663208,176.8122193813324
6,0.06850258260965347,110.83736658096313,3.860764265060425,32.480021052920954,0.0833602175116539,3.7507808208465576,181.24703979492188
7,0.07585882395505905,124.73848509788513,3.8275198936462402,28.860379354254608,0.10225468873977661,3.741975784301758,188.03127908706665
8,0.05753931403160095,125.53079628944397,3.7995173931121826,28.678221650878896,0.08000464737415314,3.7734732627868652,179.46394562721252
9,0.05814727023243904,116.87532830238342,3.7762115001678467,30.802052514333653,0.07170604914426804,3.770477294921875,183.8578062057495
10,0.06076221168041229,104.00199294090271,3.7571423053741455,34.61472129717395,0.0813726857304573,3.742506980895996,183.8694043159485
11,0.06698820739984512,100.06809329986572,3.741211414337158,35.97550309280082,0.086018867790699,3.673701763153076,172.04513001441956
12,0.06148148328065872,117.96126985549927,3.7273683547973633,30.518491403237217,0.07450666278600693,3.6893539428710938,169.669668674469
13,0.06420369446277618,125.01947736740112,3.716118812561035,28.79551311369265,0.06628550589084625,3.7425525188446045,166.04865789413452
14,0.06843792647123337,115.24601197242737,3.7067747116088867,31.23752343691772,0.05935495346784592,3.737009048461914,182.391122341156
15,0.06511233747005463,108.28611016273499,3.6996090412139893,33.24526104585189,0.05731579661369324,3.7396578788757324,180.25198674201965
16,0.07038934528827667,98.70435404777527,3.692904472351074,36.472555184926435,0.05686408653855324,3.6920347213745117,174.531014919281
17,0.06633515655994415,107.20824265480042,3.6868088245391846,33.57950760923889,0.05775460600852966,3.683807134628296,170.96094751358032
18,0.07647059112787247,96.04460716247559,3.6809139251708984,37.48258341991024,0.06161351501941681,3.6285316944122314,182.2573676109314
19,0.07524659484624863,106.21874642372131,3.6759469509124756,33.89232241208252,0.06907321512699127,3.639817714691162,172.8431794643402
20,0.07372822612524033,91.27919411659241,3.67099666595459,39.43943671765617,0.07974652200937271,3.616180896759033,171.89894604682922
21,0.06708807498216629,130.99126839637756,3.6663260459899902,27.482747850844955,0.0959436297416687,3.7099204063415527,184.61389446258545
22,0.0669417679309845,125.20947551727295,3.6615734100341797,28.751817585110572,0.12130402773618698,3.6682960987091064,189.49135851860046
23,0.08682634681463242,104.11903214454651,3.656397581100464,34.57581122154677,0.1529625803232193,3.5432567596435547,186.12379097938538
24,0.0812387764453888,124.71924448013306,3.6513147354125977,28.864831686608365,0.1893576681613922,3.641618490219116,176.9514503479004
25,0.0825829952955246,128.90991950035095,3.645674228668213,27.926477760233176,0.21862860023975372,3.622373104095459,181.67473125457764
26,0.09782823175191879,116.79762291908264,3.638178586959839,30.822545100032375,0.24476337432861328,3.5749645233154297,179.8160421848297
27,0.10363984853029251,130.01116275787354,3.6285810470581055,27.689930030888693,0.26986566185951233,3.5766735076904297,182.9298813343048
28,0.11701764166355133,104.57537293434143,3.615791082382202,34.42493102329448,0.28655317425727844,3.4834752082824707,181.73665070533752
29,0.10933735221624374,117.3247480392456,3.6001667976379395,30.684063338416763,0.2988913655281067,3.572051525115967,191.33111882209778
30,0.12938250601291656,123.32868647575378,3.580798387527466,29.190288998235253,0.3083128035068512,3.4752304553985596,179.74063539505005
31,0.14636871218681335,95.71511673927307,3.5567612648010254,37.6116137412898,0.31177160143852234,3.3884847164154053,173.13088631629944
32,0.14934726059436798,104.35283422470093,3.528611898422241,34.49834426392473,0.3137591481208801,3.4563283920288086,173.801744222641
33,0.19757869839668274,90.34744477272034,3.4953866004943848,39.84617394610578,0.31356555223464966,3.2608118057250977,177.59912419319153
34,0.20146727561950684,106.5890884399414,3.457676887512207,33.77456410116926,0.3134881258010864,3.3082969188690186,172.60096716880798
