"loss","train_steps_per_hour","round_num","validation/sparse_categorical_accuracy","train_step_time_in_seconds","validation/validation_time_in_seconds","validation/loss","sparse_categorical_accuracy"
0.1318214237689972,24.04297269561528,921,0.845062792301178,149.73190069198608,131.78676962852478,0.6117903590202332,0.9589531421661377
0.18363316357135773,28.097748417604173,922,0.8321954607963562,128.12414526939392,130.46482038497925,0.5798836946487427,0.9427184462547302
0.1465529501438141,24.115410303579306,923,0.8458242416381836,149.28213763237,134.54461240768433,0.6161664128303528,0.9533395171165466
0.1489115059375763,25.062181062797176,924,0.8378353714942932,143.64272570610046,130.33964085578918,0.6611036062240601,0.9556759595870972
0.12078066170215607,22.058955810236302,925,0.8287753462791443,163.1990213394165,132.67467093467712,0.8436529040336609,0.9640572667121887
0.15077385306358337,24.5026459216231,926,0.8423654437065125,146.92290830612183,130.06185841560364,0.6647900342941284,0.9502187371253967
0.17775848507881165,31.341922528168794,927,0.8451918363571167,114.86213064193726,131.26305556297302,0.5477883815765381,0.9446316957473755
0.15301544964313507,25.755162514180547,928,0.8404166102409363,139.77780175209045,133.58655786514282,0.6350948810577393,0.9511660933494568
0.17831192910671234,27.385416428868805,929,0.8447401523590088,131.45682883262634,129.62087726593018,0.5619874596595764,0.9439529776573181
0.17738501727581024,27.400656527922163,930,0.8238065242767334,131.38371324539185,131.83708882331848,0.57731032371521,0.9445154070854187
0.18392299115657806,25.019061766692225,931,0.8422105312347412,143.89028787612915,131.7540581226349,0.5574521422386169,0.9426947832107544
0.16802339255809784,26.2336422855274,932,0.845024049282074,137.22837114334106,135.16530299186707,0.571422278881073,0.9456603527069092
0.1398051679134369,28.19257436722906,933,0.8379128575325012,127.69319868087769,131.51794147491455,0.5511093735694885,0.9591565728187561
0.18083104491233826,25.492034347044008,934,0.8439270257949829,141.22058486938477,129.1520357131958,0.5506218671798706,0.9410944581031799
0.1681053638458252,27.389060008526734,935,0.8333699107170105,131.43934106826782,132.0164999961853,0.5592857003211975,0.9467796683311462
0.16784855723381042,22.361656045193275,936,0.84654700756073,160.98986554145813,134.9435977935791,0.6231567859649658,0.9490333795547485
0.1299155354499817,24.159347128709932,937,0.8496057391166687,149.01064920425415,133.74739241600037,0.6055442094802856,0.9592344760894775
0.1478727161884308,24.96100934989718,938,0.8490249514579773,144.22493696212769,131.05683660507202,0.564012885093689,0.9544290900230408
0.1402539163827896,22.45897798732868,939,0.833279550075531,160.29224491119385,133.96918153762817,0.8160525560379028,0.955956220626831
0.2131831794977188,27.682325881341455,940,0.8471406698226929,130.04687595367432,133.0908715724945,0.6094302535057068,0.9315341114997864
0.16421093046665192,26.850671266941717,941,0.8269039392471313,134.07486033439636,128.73847150802612,0.5575897693634033,0.9489887356758118
0.12583529949188232,24.34062053421807,942,0.8365706205368042,147.9009130001068,138.1974868774414,0.5768848657608032,0.9608129262924194
0.17995907366275787,25.264268369163258,943,0.8387775421142578,142.49373650550842,128.92705535888672,0.5664477348327637,0.945026159286499
0.16676494479179382,25.965788797062242,944,0.8460694551467896,138.64396834373474,134.18760800361633,0.5536039471626282,0.9481558203697205
0.12426559627056122,24.892479434405995,945,0.8441464304924011,144.62199354171753,129.11850118637085,0.66019207239151,0.9609571695327759
0.16235747933387756,24.51596489496969,946,0.8342862129211426,146.843088388443,133.7357382774353,0.7687970399856567,0.9469903111457825
0.16696566343307495,25.602012658221664,947,0.8494895696640015,140.61394500732422,132.36069130897522,0.5742287039756775,0.9482191801071167
0.15480656921863556,26.00896812014855,948,0.8466244339942932,138.41379570960999,132.83689856529236,0.5923924446105957,0.9503983855247498
0.146304190158844,24.55603000044612,949,0.8424299359321594,146.60350227355957,128.73678064346313,0.6295822858810425,0.9540439248085022
0.16988413035869598,32.27100109134349,950,0.8378353714942932,111.5552625656128,130.79585599899292,0.5584942102432251,0.9475304484367371
0.18981964886188507,23.623532061811872,951,0.8473600745201111,152.39042115211487,132.76380729675293,0.6102030277252197,0.942307710647583
0.17938898503780365,28.43956771938975,952,0.8365834951400757,126.58420252799988,130.84177327156067,0.550243079662323,0.9461665749549866
0.1747736930847168,25.112466663144485,953,0.8478891849517822,143.35509324073792,131.4482398033142,0.537405252456665,0.9446215033531189
0.41390055418014526,23.277842607112923,954,0.8438237905502319,154.65350723266602,132.78163743019104,0.5219326615333557,0.8912694454193115
