"round_num","stat/num_examples","eval/loss","round_time_in_seconds","eval/mean_squared_error","validation/eval/mean_absolute_error","validation/eval/mean_squared_error","validation/eval/loss","mean_absolute_error","validation/stat/num_examples","mean_squared_error","eval/mean_absolute_error","validation/validation_time_in_seconds","loss"
145.0,"","",1.8190827369689941,"",0.044747430831193924,0.01685180887579918,0.01685180887579918,0.044595953077077866,77483.0,0.016953375190496445,"",7.644430160522461,0.016953375190496445
146.0,"","",1.7760980129241943,"",0.04603289067745209,0.016909977421164513,0.016909977421164513,0.046601444482803345,77483.0,0.017964821308851242,"",7.565255403518677,0.017964821308851242
147.0,"","",1.802889108657837,"",0.04563746973872185,0.016884613782167435,0.016884613782167435,0.04633317142724991,77483.0,0.017339030280709267,"",7.496623754501343,0.017339030280709267
148.0,"","",1.8830876350402832,"",0.04530701786279678,0.01692640595138073,0.01692640595138073,0.044729407876729965,77483.0,0.016290130093693733,"",7.637149095535278,0.016290130093693733
149.0,"","",1.628932237625122,"",0.04554671794176102,0.017013385891914368,0.017013385891914368,0.0447416752576828,77483.0,0.01622621715068817,"",7.509904384613037,0.01622621715068817
150.0,"","",1.7986438274383545,"",0.04506279155611992,0.01706993393599987,0.01706993393599987,0.04301086813211441,77483.0,0.014949358999729156,"",7.539119720458984,0.014949358999729156
151.0,"","",1.852658748626709,"",0.046101540327072144,0.01682235673069954,0.01682235673069954,0.046083007007837296,77483.0,0.017224160954356194,"",7.579554796218872,0.017224160954356194
152.0,"","",1.9244437217712402,"",0.04544278234243393,0.01697048358619213,0.01697048358619213,0.04498819261789322,77483.0,0.016321703791618347,"",7.515660524368286,0.016321703791618347
153.0,"","",1.7308082580566406,"",0.045448191463947296,0.016956118866801262,0.016956118866801262,0.043917711824178696,77483.0,0.01583644188940525,"",7.568125009536743,0.01583644188940525
154.0,"","",1.7182118892669678,"",0.04540862515568733,0.01688641496002674,0.01688641496002674,0.04421788081526756,77483.0,0.016084328293800354,"",7.592167615890503,0.016084328293800354
155.0,"","",1.7269542217254639,"",0.04501950368285179,0.016882920637726784,0.016882920637726784,0.04343577101826668,77483.0,0.015791838988661766,"",7.680923700332642,0.015791838988661766
