"round_num","validation/eval/loss","validation/eval/sparse_categorical_accuracy","validation/stat/num_examples","loss","validation/validation_time_in_seconds","sparse_categorical_accuracy","eval/sparse_categorical_accuracy","eval/loss","stat/num_examples","round_time_in_seconds"
204,4.6305623054504395,0.0203000009059906,10000,3.320972442626953,13.101038217544556,0.17550000548362732,"","","",15.869820594787598
205,4.14984130859375,0.06430000066757202,10000,3.3777201175689697,13.208811521530151,0.17399999499320984,"","","",15.544942617416382
206,4.115381240844727,0.07360000163316727,10000,3.1813998222351074,12.497111558914185,0.18400000035762787,"","","",15.655631065368652
207,4.539291858673096,0.04520000144839287,10000,2.9757328033447266,12.049772262573242,0.23399999737739563,"","","",15.790870428085327
208,4.380965232849121,0.052000001072883606,10000,3.108874797821045,11.586510181427002,0.20999999344348907,"","","",14.625543355941772
209,4.246048927307129,0.0632999986410141,10000,3.2034738063812256,11.453163385391235,0.17249999940395355,"","","",14.952998161315918
210,4.223851203918457,0.06419999897480011,10000,3.2211596965789795,11.586227893829346,0.1860000044107437,"","","",15.338870286941528
211,4.067746639251709,0.07270000129938126,10000,3.1671524047851562,13.280784130096436,0.19750000536441803,"","","",15.688195705413818
212,4.141152858734131,0.06599999964237213,10000,3.1621041297912598,15.18001389503479,0.19249999523162842,"","","",16.833954334259033
213,4.2721028327941895,0.053199999034404755,10000,3.01265549659729,15.047023296356201,0.20649999380111694,"","","",16.88695001602173
214,4.221373081207275,0.0560000017285347,10000,3.2264907360076904,13.3112211227417,0.16449999809265137,"","","",17.783127069473267
215,4.756461143493652,0.02500000037252903,10000,3.2578115463256836,13.298115253448486,0.1850000023841858,"","","",18.042075634002686
216,4.447746276855469,0.05050000175833702,10000,3.142529010772705,12.955520153045654,0.19949999451637268,"","","",16.234625577926636
217,4.2440876960754395,0.058800000697374344,10000,3.053640365600586,13.795053720474243,0.20649999380111694,"","","",15.778416633605957
218,5.029472827911377,0.04610000178217888,10000,3.1668131351470947,13.362579107284546,0.19349999725818634,"","","",16.09426212310791
219,4.832518577575684,0.02500000037252903,10000,3.4403374195098877,14.239068984985352,0.17949999868869781,"","","",16.03176188468933
220,4.219084739685059,0.06610000133514404,10000,3.4239931106567383,14.627878904342651,0.17350000143051147,"","","",16.647129774093628
221,4.155118942260742,0.07530000060796738,10000,3.2020914554595947,15.268883466720581,0.1889999955892563,"","","",16.443986892700195
222,4.15206241607666,0.07249999791383743,10000,3.1584317684173584,12.114965915679932,0.2175000011920929,"","","",15.709876298904419
223,4.2867841720581055,0.06679999828338623,10000,3.223773241043091,13.140111207962036,0.1860000044107437,"","","",15.366966724395752
224,4.168234825134277,0.07069999724626541,10000,3.2477571964263916,11.641682624816895,0.1850000023841858,"","","",17.112969636917114
225,4.127498626708984,0.06449999660253525,10000,3.164396286010742,13.647677898406982,0.17949999868869781,"","","",16.74631094932556
226,4.201282501220703,0.060499999672174454,10000,3.0820205211639404,14.638690948486328,0.21449999511241913,"","","",16.25609803199768
227,4.114253997802734,0.08449999988079071,10000,3.141967296600342,14.499324560165405,0.2150000035762787,"","","",16.66473889350891
228,4.127142429351807,0.07109999656677246,10000,3.1298515796661377,12.936541318893433,0.1860000044107437,"","","",17.256324768066406
229,4.0832743644714355,0.07370000332593918,10000,3.1969964504241943,12.372048616409302,0.18449999392032623,"","","",16.389742136001587
230,4.295223236083984,0.07190000265836716,10000,2.9377143383026123,11.588120698928833,0.210999995470047,"","","",14.818165063858032
231,4.122284889221191,0.08209999650716782,10000,3.0826406478881836,11.591888666152954,0.17550000548362732,"","","",15.421026468276978
232,4.176126003265381,0.07029999792575836,10000,2.946930408477783,13.096662759780884,0.23000000417232513,"","","",16.136814832687378
233,4.198813438415527,0.08179999887943268,10000,2.997231960296631,13.499212265014648,0.22499999403953552,"","","",16.199675798416138
234,4.757958889007568,0.028699999675154686,10000,3.1011557579040527,13.312703132629395,0.21850000321865082,"","","",17.60055136680603
235,4.201681613922119,0.07109999656677246,10000,3.2534050941467285,11.862807989120483,0.18199999630451202,"","","",16.144669771194458
236,4.366058349609375,0.05719999969005585,10000,3.0598642826080322,11.601297855377197,0.2029999941587448,"","","",15.975225448608398
237,4.228011131286621,0.07660000026226044,10000,3.1081738471984863,11.673340320587158,0.2029999941587448,"","","",17.77506971359253
238,4.330405235290527,0.05559999868273735,10000,3.115784168243408,13.639400243759155,0.21400000154972076,"","","",16.749425172805786
239,4.297295570373535,0.05979999899864197,10000,3.0002520084381104,15.556915044784546,0.2224999964237213,"","","",17.215519428253174
240,4.178523063659668,0.0731000006198883,10000,2.9863436222076416,17.27184247970581,0.23999999463558197,"","","",17.763559818267822
241,4.030174732208252,0.08799999952316284,10000,3.0088908672332764,15.517874717712402,0.22300000488758087,"","","",17.9419162273407
242,4.0405049324035645,0.08049999922513962,10000,3.120795965194702,14.852551698684692,0.20550000667572021,"","","",17.13140869140625
243,4.143730640411377,0.07240000367164612,10000,3.040494680404663,12.66523814201355,0.2134999930858612,"","","",15.947632789611816
244,4.12588357925415,0.07370000332593918,10000,3.104433059692383,11.81725001335144,0.20550000667572021,"","","",15.325659036636353
245,4.185727119445801,0.07029999792575836,10000,2.996826171875,11.827036619186401,0.21050000190734863,"","","",15.031634092330933
246,4.201943397521973,0.062199998646974564,10000,3.1518197059631348,11.9563570022583,0.21850000321865082,"","","",15.39950942993164
247,3.96154522895813,0.09910000115633011,10000,3.0738701820373535,13.523282051086426,0.21250000596046448,"","","",16.349919080734253
248,4.0392374992370605,0.08510000258684158,10000,3.0713560581207275,14.090521812438965,0.2070000022649765,"","","",16.189425945281982
249,4.620338439941406,0.03779999911785126,10000,3.144160270690918,14.275214195251465,0.20800000429153442,"","","",16.33328342437744
250,4.075773239135742,0.08460000157356262,10000,3.143544912338257,13.31969404220581,0.1860000044107437,"","","",15.895309209823608
251,4.3033857345581055,0.06560000032186508,10000,2.947899103164673,13.083376407623291,0.23600000143051147,"","","",16.470740795135498
252,4.544175624847412,0.04749999940395355,10000,3.102687120437622,13.247942686080933,0.2084999978542328,"","","",16.870038509368896
253,4.3414626121521,0.06199999898672104,10000,3.2334554195404053,11.713291645050049,0.19300000369548798,"","","",17.76790976524353
